Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
4595,02-15-2017,8.66E+15,1,burnt garlic tonkotsu ramen
4596,02-15-2017,8.66E+15,1,burnt garlic tonkotsu ramen
4631,02-15-2017,9.36E+15,3,burnt garlic tonkotsu ramen
4632,02-15-2017,9.36E+15,3,burnt garlic tonkotsu ramen
4671,02-16-2017,5.64E+15,3,burnt garlic tonkotsu ramen
4672,02-16-2017,5.64E+15,3,burnt garlic tonkotsu ramen
4691,02-16-2017,1.12E+15,1,burnt garlic tonkotsu ramen
4692,02-16-2017,1.12E+15,1,burnt garlic tonkotsu ramen
4723,02-17-2017,8.67E+13,4,burnt garlic tonkotsu ramen
4724,02-17-2017,8.67E+13,4,burnt garlic tonkotsu ramen
4769,02-17-2017,7.53E+15,1,burnt garlic tonkotsu ramen
4770,02-17-2017,7.53E+15,1,burnt garlic tonkotsu ramen
4787,02-17-2017,6.19E+15,4,burnt garlic tonkotsu ramen
4788,02-17-2017,6.19E+15,4,burnt garlic tonkotsu ramen
4791,02-17-2017,3.58E+15,1,burnt garlic tonkotsu ramen
4792,02-17-2017,3.58E+15,1,burnt garlic tonkotsu ramen
4793,02-17-2017,7.23E+15,3,burnt garlic tonkotsu ramen
4794,02-17-2017,7.23E+15,3,burnt garlic tonkotsu ramen
4815,02-18-2017,4.18E+15,1,burnt garlic tonkotsu ramen
4816,02-18-2017,4.18E+15,1,burnt garlic tonkotsu ramen
4847,02-18-2017,5.73E+15,1,burnt garlic tonkotsu ramen
4848,02-18-2017,5.73E+15,1,burnt garlic tonkotsu ramen
4853,02-18-2017,3.77E+15,1,burnt garlic tonkotsu ramen
4854,02-18-2017,3.77E+15,1,burnt garlic tonkotsu ramen
4873,02-18-2017,9.71E+15,2,burnt garlic tonkotsu ramen
4874,02-18-2017,9.71E+15,2,burnt garlic tonkotsu ramen
4889,02-19-2017,2.84E+15,4,burnt garlic tonkotsu ramen
4890,02-19-2017,2.84E+15,4,burnt garlic tonkotsu ramen
4935,02-19-2017,8.36E+14,1,burnt garlic tonkotsu ramen
4936,02-19-2017,8.36E+14,1,burnt garlic tonkotsu ramen
5039,02-19-2017,3.85E+15,1,burnt garlic tonkotsu ramen
5040,02-19-2017,3.85E+15,1,burnt garlic tonkotsu ramen
5067,02-20-2017,4.14E+15,1,burnt garlic tonkotsu ramen
5068,02-20-2017,4.14E+15,1,burnt garlic tonkotsu ramen
5083,02-22-2017,6.46E+14,1,burnt garlic tonkotsu ramen
5084,02-22-2017,6.46E+14,1,burnt garlic tonkotsu ramen
5127,02-22-2017,9.18E+15,1,burnt garlic tonkotsu ramen
5128,02-22-2017,9.18E+15,1,burnt garlic tonkotsu ramen
5141,02-22-2017,5.95E+13,1,burnt garlic tonkotsu ramen
5142,02-22-2017,5.95E+13,1,burnt garlic tonkotsu ramen
5143,02-22-2017,7.82E+15,1,burnt garlic tonkotsu ramen
5144,02-22-2017,7.82E+15,1,burnt garlic tonkotsu ramen
5223,02-23-2017,1.58E+15,1,burnt garlic tonkotsu ramen
5224,02-23-2017,1.58E+15,1,burnt garlic tonkotsu ramen
5241,02-23-2017,6.88E+14,1,burnt garlic tonkotsu ramen
5242,02-23-2017,6.88E+14,1,burnt garlic tonkotsu ramen
5245,02-23-2017,5.03E+15,1,burnt garlic tonkotsu ramen
5246,02-23-2017,5.03E+15,1,burnt garlic tonkotsu ramen
5275,02-23-2017,3.67E+15,2,burnt garlic tonkotsu ramen
5276,02-23-2017,3.67E+15,2,burnt garlic tonkotsu ramen
5315,02-24-2017,4.99E+15,2,burnt garlic tonkotsu ramen
5316,02-24-2017,4.99E+15,2,burnt garlic tonkotsu ramen
5337,02-24-2017,6.48E+15,2,burnt garlic tonkotsu ramen
5338,02-24-2017,6.48E+15,2,burnt garlic tonkotsu ramen
5363,02-24-2017,3.78E+15,1,burnt garlic tonkotsu ramen
5364,02-24-2017,3.78E+15,1,burnt garlic tonkotsu ramen
5367,02-24-2017,8.14E+15,1,burnt garlic tonkotsu ramen
5368,02-24-2017,8.14E+15,1,burnt garlic tonkotsu ramen
5413,02-25-2017,4.70E+15,1,burnt garlic tonkotsu ramen
5414,02-25-2017,4.70E+15,1,burnt garlic tonkotsu ramen
5459,02-26-2017,2.01E+15,1,burnt garlic tonkotsu ramen
5460,02-26-2017,2.01E+15,1,burnt garlic tonkotsu ramen
5465,02-27-2017,6.83E+15,1,burnt garlic tonkotsu ramen
5466,02-27-2017,6.83E+15,1,burnt garlic tonkotsu ramen
5469,02-27-2017,5.97E+15,1,burnt garlic tonkotsu ramen
5470,02-27-2017,5.97E+15,1,burnt garlic tonkotsu ramen
5489,02-28-2017,9.78E+15,1,burnt garlic tonkotsu ramen
5490,02-28-2017,9.78E+15,1,burnt garlic tonkotsu ramen
5503,02-28-2017,7.68E+13,1,burnt garlic tonkotsu ramen
5504,02-28-2017,7.68E+13,1,burnt garlic tonkotsu ramen
5513,02-28-2017,8.04E+15,2,burnt garlic tonkotsu ramen
5514,02-28-2017,8.04E+15,2,burnt garlic tonkotsu ramen
5533,02-28-2017,3.03E+15,1,burnt garlic tonkotsu ramen
5534,02-28-2017,3.03E+15,1,burnt garlic tonkotsu ramen
5537,02-28-2017,9.72E+15,1,burnt garlic tonkotsu ramen
5538,02-28-2017,9.72E+15,1,burnt garlic tonkotsu ramen
5539,02-28-2017,2.94E+15,1,burnt garlic tonkotsu ramen
5540,02-28-2017,2.94E+15,1,burnt garlic tonkotsu ramen
5559,03-01-17,9.53E+15,1,burnt garlic tonkotsu ramen
5560,03-01-17,9.53E+15,1,burnt garlic tonkotsu ramen
5609,03-01-17,5.67E+15,3,burnt garlic tonkotsu ramen
5610,03-01-17,5.67E+15,3,burnt garlic tonkotsu ramen
5633,03-01-17,5.17E+15,1,burnt garlic tonkotsu ramen
5634,03-01-17,5.17E+15,1,burnt garlic tonkotsu ramen
5677,03-01-17,7.32E+15,1,burnt garlic tonkotsu ramen
5678,03-01-17,7.32E+15,1,burnt garlic tonkotsu ramen
5723,03-01-17,7.18E+15,1,burnt garlic tonkotsu ramen
5724,03-01-17,7.18E+15,1,burnt garlic tonkotsu ramen
5755,03-03-17,8.64E+15,1,burnt garlic tonkotsu ramen
5756,03-03-17,8.64E+15,1,burnt garlic tonkotsu ramen
5757,03-03-17,2.82E+15,1,burnt garlic tonkotsu ramen
5758,03-03-17,2.82E+15,1,burnt garlic tonkotsu ramen
5763,03-03-17,2.45E+15,1,burnt garlic tonkotsu ramen
5764,03-03-17,2.45E+15,1,burnt garlic tonkotsu ramen
5787,03-03-17,2.52E+15,1,burnt garlic tonkotsu ramen
5788,03-03-17,2.52E+15,1,burnt garlic tonkotsu ramen
5801,03-03-17,6.48E+15,3,burnt garlic tonkotsu ramen
5802,03-03-17,6.48E+15,3,burnt garlic tonkotsu ramen
5803,03-03-17,9.34E+15,1,burnt garlic tonkotsu ramen
5804,03-03-17,9.34E+15,1,burnt garlic tonkotsu ramen
5813,03-03-17,2.55E+15,2,burnt garlic tonkotsu ramen
5814,03-03-17,2.55E+15,2,burnt garlic tonkotsu ramen
5875,03-03-17,7.34E+15,1,burnt garlic tonkotsu ramen
5876,03-03-17,7.34E+15,1,burnt garlic tonkotsu ramen
5877,03-03-17,2.77E+15,1,burnt garlic tonkotsu ramen
5878,03-03-17,2.77E+15,1,burnt garlic tonkotsu ramen
5899,03-03-17,5.22E+15,1,burnt garlic tonkotsu ramen
5900,03-03-17,5.22E+15,1,burnt garlic tonkotsu ramen
5933,03-05-17,5.61E+15,1,burnt garlic tonkotsu ramen
5934,03-05-17,5.61E+15,1,burnt garlic tonkotsu ramen
5957,03-05-17,8.52E+15,1,burnt garlic tonkotsu ramen
5958,03-05-17,8.52E+15,1,burnt garlic tonkotsu ramen
5963,03-05-17,1.27E+15,1,burnt garlic tonkotsu ramen
5964,03-05-17,1.27E+15,1,burnt garlic tonkotsu ramen
5991,03-05-17,3.32E+15,1,burnt garlic tonkotsu ramen
5992,03-05-17,3.32E+15,1,burnt garlic tonkotsu ramen
6003,03-05-17,7.09E+15,3,burnt garlic tonkotsu ramen
6004,03-05-17,7.09E+15,3,burnt garlic tonkotsu ramen
6099,03-07-17,6.02E+14,1,burnt garlic tonkotsu ramen
6100,03-07-17,6.02E+14,1,burnt garlic tonkotsu ramen
6113,03-07-17,8.97E+15,2,burnt garlic tonkotsu ramen
6114,03-07-17,8.97E+15,2,burnt garlic tonkotsu ramen
6167,03-07-17,6.08E+15,2,burnt garlic tonkotsu ramen
6168,03-07-17,6.08E+15,2,burnt garlic tonkotsu ramen
6195,03-07-17,6.85E+15,1,burnt garlic tonkotsu ramen
6196,03-07-17,6.85E+15,1,burnt garlic tonkotsu ramen
6207,03-07-17,5.35E+15,1,burnt garlic tonkotsu ramen
6208,03-07-17,5.35E+15,1,burnt garlic tonkotsu ramen
6219,03-08-17,3.42E+15,1,burnt garlic tonkotsu ramen
6220,03-08-17,3.42E+15,1,burnt garlic tonkotsu ramen
6233,03-08-17,1.77E+15,1,burnt garlic tonkotsu ramen
6234,03-08-17,1.77E+15,1,burnt garlic tonkotsu ramen
6259,03-08-17,5.97E+15,2,burnt garlic tonkotsu ramen
6260,03-08-17,5.97E+15,2,burnt garlic tonkotsu ramen
6261,03-08-17,5.61E+14,1,burnt garlic tonkotsu ramen
6262,03-08-17,5.61E+14,1,burnt garlic tonkotsu ramen
6285,03-08-17,2.16E+14,1,burnt garlic tonkotsu ramen
6286,03-08-17,2.16E+14,1,burnt garlic tonkotsu ramen
6335,03-08-17,1.43E+15,3,burnt garlic tonkotsu ramen
6336,03-08-17,1.43E+15,3,burnt garlic tonkotsu ramen
6353,03-08-17,3.47E+15,1,burnt garlic tonkotsu ramen
6354,03-08-17,3.47E+15,1,burnt garlic tonkotsu ramen
6359,03-08-17,2.97E+15,1,burnt garlic tonkotsu ramen
6360,03-08-17,2.97E+15,1,burnt garlic tonkotsu ramen
6377,03-10-17,1.76E+15,1,burnt garlic tonkotsu ramen
6378,03-10-17,1.76E+15,1,burnt garlic tonkotsu ramen
6457,03-11-17,9.75E+15,1,burnt garlic tonkotsu ramen
6458,03-11-17,9.75E+15,1,burnt garlic tonkotsu ramen
6475,03-11-17,2.93E+15,1,burnt garlic tonkotsu ramen
6476,03-11-17,2.93E+15,1,burnt garlic tonkotsu ramen
6483,03-11-17,7.18E+15,1,burnt garlic tonkotsu ramen
6484,03-11-17,7.18E+15,1,burnt garlic tonkotsu ramen
6485,03-11-17,4.60E+15,1,burnt garlic tonkotsu ramen
6486,03-11-17,4.60E+15,1,burnt garlic tonkotsu ramen
6509,03-12-17,5.70E+15,4,burnt garlic tonkotsu ramen
6510,03-12-17,5.70E+15,4,burnt garlic tonkotsu ramen
6527,03-12-17,7.70E+15,4,burnt garlic tonkotsu ramen
6528,03-12-17,7.70E+15,4,burnt garlic tonkotsu ramen
6535,03-12-17,4.84E+13,1,burnt garlic tonkotsu ramen
6536,03-12-17,4.84E+13,1,burnt garlic tonkotsu ramen
6537,03-12-17,3.96E+15,2,burnt garlic tonkotsu ramen
6538,03-12-17,3.96E+15,2,burnt garlic tonkotsu ramen
6593,03-12-17,5.43E+15,1,burnt garlic tonkotsu ramen
6594,03-12-17,5.43E+15,1,burnt garlic tonkotsu ramen
6609,03-13-2017,9.11E+14,1,burnt garlic tonkotsu ramen
6610,03-13-2017,9.11E+14,1,burnt garlic tonkotsu ramen
6659,03-13-2017,9.03E+15,1,burnt garlic tonkotsu ramen
6660,03-13-2017,9.03E+15,1,burnt garlic tonkotsu ramen
6663,03-13-2017,1.47E+15,4,burnt garlic tonkotsu ramen
6664,03-13-2017,1.47E+15,4,burnt garlic tonkotsu ramen
6699,03-14-2017,8.71E+15,1,burnt garlic tonkotsu ramen
6700,03-14-2017,8.71E+15,1,burnt garlic tonkotsu ramen
6717,03-14-2017,5.86E+14,1,burnt garlic tonkotsu ramen
6718,03-14-2017,5.86E+14,1,burnt garlic tonkotsu ramen
6733,03-14-2017,6.89E+15,1,burnt garlic tonkotsu ramen
6734,03-14-2017,6.89E+15,1,burnt garlic tonkotsu ramen
6739,03-14-2017,6.41E+15,2,burnt garlic tonkotsu ramen
6740,03-14-2017,6.41E+15,2,burnt garlic tonkotsu ramen
6749,03-14-2017,6.27E+15,2,burnt garlic tonkotsu ramen
6750,03-14-2017,6.27E+15,2,burnt garlic tonkotsu ramen
6757,03-14-2017,6.38E+15,1,burnt garlic tonkotsu ramen
6758,03-14-2017,6.38E+15,1,burnt garlic tonkotsu ramen
6767,03-14-2017,5.75E+15,1,burnt garlic tonkotsu ramen
6768,03-14-2017,5.75E+15,1,burnt garlic tonkotsu ramen
6773,03-14-2017,1.45E+15,1,burnt garlic tonkotsu ramen
6774,03-14-2017,1.45E+15,1,burnt garlic tonkotsu ramen
6775,03-14-2017,3.72E+15,2,burnt garlic tonkotsu ramen
6776,03-14-2017,3.72E+15,2,burnt garlic tonkotsu ramen
6791,03-14-2017,4.21E+15,2,burnt garlic tonkotsu ramen
6792,03-14-2017,4.21E+15,2,burnt garlic tonkotsu ramen
6865,03-15-2017,8.41E+14,1,burnt garlic tonkotsu ramen
6866,03-15-2017,8.41E+14,1,burnt garlic tonkotsu ramen
6879,03-15-2017,5.94E+15,1,burnt garlic tonkotsu ramen
6880,03-15-2017,5.94E+15,1,burnt garlic tonkotsu ramen
6935,03-17-2017,4.54E+15,1,burnt garlic tonkotsu ramen
6936,03-17-2017,4.54E+15,1,burnt garlic tonkotsu ramen
6937,03-17-2017,2.63E+15,1,burnt garlic tonkotsu ramen
6938,03-17-2017,2.63E+15,1,burnt garlic tonkotsu ramen
6963,03-17-2017,1.80E+15,1,burnt garlic tonkotsu ramen
6964,03-17-2017,1.80E+15,1,burnt garlic tonkotsu ramen
6979,03-18-2017,4.21E+15,1,burnt garlic tonkotsu ramen
6980,03-18-2017,4.21E+15,1,burnt garlic tonkotsu ramen
6981,03-18-2017,7.43E+15,1,burnt garlic tonkotsu ramen
6982,03-18-2017,7.43E+15,1,burnt garlic tonkotsu ramen
6983,03-18-2017,9.10E+15,1,burnt garlic tonkotsu ramen
6984,03-18-2017,9.10E+15,1,burnt garlic tonkotsu ramen
6985,03-18-2017,5.99E+14,1,burnt garlic tonkotsu ramen
6986,03-18-2017,5.99E+14,1,burnt garlic tonkotsu ramen
6987,03-18-2017,4.74E+15,1,burnt garlic tonkotsu ramen
6988,03-18-2017,4.74E+15,1,burnt garlic tonkotsu ramen
6999,03-18-2017,9.61E+15,1,burnt garlic tonkotsu ramen
7000,03-18-2017,9.61E+15,1,burnt garlic tonkotsu ramen
7023,03-19-2017,7.05E+15,1,burnt garlic tonkotsu ramen
7024,03-19-2017,7.05E+15,1,burnt garlic tonkotsu ramen
7033,03-19-2017,4.56E+14,1,burnt garlic tonkotsu ramen
7034,03-19-2017,4.56E+14,1,burnt garlic tonkotsu ramen
7043,03-19-2017,7.94E+15,3,burnt garlic tonkotsu ramen
7044,03-19-2017,7.94E+15,3,burnt garlic tonkotsu ramen
7045,03-19-2017,1.32E+15,1,burnt garlic tonkotsu ramen
7046,03-19-2017,1.32E+15,1,burnt garlic tonkotsu ramen
7053,03-19-2017,7.29E+15,2,burnt garlic tonkotsu ramen
7054,03-19-2017,7.29E+15,2,burnt garlic tonkotsu ramen
7091,03-20-2017,5.88E+15,1,burnt garlic tonkotsu ramen
7092,03-20-2017,5.88E+15,1,burnt garlic tonkotsu ramen
7095,03-20-2017,5.52E+15,1,burnt garlic tonkotsu ramen
7096,03-20-2017,5.52E+15,1,burnt garlic tonkotsu ramen
7157,03-20-2017,3.29E+15,1,burnt garlic tonkotsu ramen
7158,03-20-2017,3.29E+15,1,burnt garlic tonkotsu ramen
7173,03-20-2017,2.07E+15,4,burnt garlic tonkotsu ramen
7174,03-20-2017,2.07E+15,4,burnt garlic tonkotsu ramen
7179,03-20-2017,4.13E+15,1,burnt garlic tonkotsu ramen
7180,03-20-2017,4.13E+15,1,burnt garlic tonkotsu ramen
7193,03-20-2017,6.17E+15,4,burnt garlic tonkotsu ramen
7194,03-20-2017,6.17E+15,4,burnt garlic tonkotsu ramen
7195,03-20-2017,8.88E+15,1,burnt garlic tonkotsu ramen
7196,03-20-2017,8.88E+15,1,burnt garlic tonkotsu ramen
7219,03-20-2017,6.24E+15,1,burnt garlic tonkotsu ramen
7220,03-20-2017,6.24E+15,1,burnt garlic tonkotsu ramen
7247,03-21-2017,5.86E+15,3,burnt garlic tonkotsu ramen
7248,03-21-2017,5.86E+15,3,burnt garlic tonkotsu ramen
7251,03-21-2017,2.16E+15,1,burnt garlic tonkotsu ramen
7252,03-21-2017,2.16E+15,1,burnt garlic tonkotsu ramen
7261,03-21-2017,7.55E+15,1,burnt garlic tonkotsu ramen
7262,03-21-2017,7.55E+15,1,burnt garlic tonkotsu ramen
7285,03-21-2017,6.68E+15,1,burnt garlic tonkotsu ramen
7286,03-21-2017,6.68E+15,1,burnt garlic tonkotsu ramen
7303,03-21-2017,9.60E+15,2,burnt garlic tonkotsu ramen
7304,03-21-2017,9.60E+15,2,burnt garlic tonkotsu ramen
7331,03-21-2017,2.58E+15,1,burnt garlic tonkotsu ramen
7332,03-21-2017,2.58E+15,1,burnt garlic tonkotsu ramen
7345,03-21-2017,5.61E+15,1,burnt garlic tonkotsu ramen
7346,03-21-2017,5.61E+15,1,burnt garlic tonkotsu ramen
7355,03-21-2017,9.33E+15,1,burnt garlic tonkotsu ramen
7356,03-21-2017,9.33E+15,1,burnt garlic tonkotsu ramen
7365,03-21-2017,6.55E+15,1,burnt garlic tonkotsu ramen
7366,03-21-2017,6.55E+15,1,burnt garlic tonkotsu ramen
7375,03-21-2017,6.81E+15,3,burnt garlic tonkotsu ramen
7376,03-21-2017,6.81E+15,3,burnt garlic tonkotsu ramen
7387,03-22-2017,9.55E+15,1,burnt garlic tonkotsu ramen
7388,03-22-2017,9.55E+15,1,burnt garlic tonkotsu ramen
7391,03-22-2017,9.22E+15,1,burnt garlic tonkotsu ramen
7392,03-22-2017,9.22E+15,1,burnt garlic tonkotsu ramen
7403,03-22-2017,2.10E+15,1,burnt garlic tonkotsu ramen
7404,03-22-2017,2.10E+15,1,burnt garlic tonkotsu ramen
7463,03-22-2017,6.89E+15,1,burnt garlic tonkotsu ramen
7464,03-22-2017,6.89E+15,1,burnt garlic tonkotsu ramen
7533,03-22-2017,1.31E+15,1,burnt garlic tonkotsu ramen
7534,03-22-2017,1.31E+15,1,burnt garlic tonkotsu ramen
7535,03-22-2017,6.33E+15,1,burnt garlic tonkotsu ramen
7536,03-22-2017,6.33E+15,1,burnt garlic tonkotsu ramen
7557,03-23-2017,9.79E+15,1,burnt garlic tonkotsu ramen
7558,03-23-2017,9.79E+15,1,burnt garlic tonkotsu ramen
7575,03-23-2017,2.42E+13,1,burnt garlic tonkotsu ramen
7576,03-23-2017,2.42E+13,1,burnt garlic tonkotsu ramen
7591,03-23-2017,2.98E+15,1,burnt garlic tonkotsu ramen
7592,03-23-2017,2.98E+15,1,burnt garlic tonkotsu ramen
7597,03-23-2017,6.54E+15,1,burnt garlic tonkotsu ramen
7598,03-23-2017,6.54E+15,1,burnt garlic tonkotsu ramen
7607,03-23-2017,9.61E+15,1,burnt garlic tonkotsu ramen
7608,03-23-2017,9.61E+15,1,burnt garlic tonkotsu ramen
7609,03-23-2017,8.18E+15,1,burnt garlic tonkotsu ramen
7610,03-23-2017,8.18E+15,1,burnt garlic tonkotsu ramen
7611,03-23-2017,6.31E+15,1,burnt garlic tonkotsu ramen
7612,03-23-2017,6.31E+15,1,burnt garlic tonkotsu ramen
7647,03-23-2017,8.57E+15,1,burnt garlic tonkotsu ramen
7648,03-23-2017,8.57E+15,1,burnt garlic tonkotsu ramen
7673,03-24-2017,9.94E+14,1,burnt garlic tonkotsu ramen
7674,03-24-2017,9.94E+14,1,burnt garlic tonkotsu ramen
7681,03-24-2017,5.73E+15,1,burnt garlic tonkotsu ramen
7682,03-24-2017,5.73E+15,1,burnt garlic tonkotsu ramen
7695,03-24-2017,1.06E+15,1,burnt garlic tonkotsu ramen
7696,03-24-2017,1.06E+15,1,burnt garlic tonkotsu ramen
7701,03-24-2017,9.09E+15,1,burnt garlic tonkotsu ramen
7702,03-24-2017,9.09E+15,1,burnt garlic tonkotsu ramen
7709,03-24-2017,7.15E+15,4,burnt garlic tonkotsu ramen
7710,03-24-2017,7.15E+15,4,burnt garlic tonkotsu ramen
7719,03-24-2017,5.04E+15,1,burnt garlic tonkotsu ramen
7720,03-24-2017,5.04E+15,1,burnt garlic tonkotsu ramen
7721,03-24-2017,3.43E+15,1,burnt garlic tonkotsu ramen
7722,03-24-2017,3.43E+15,1,burnt garlic tonkotsu ramen
7731,03-24-2017,4.15E+15,1,burnt garlic tonkotsu ramen
7732,03-24-2017,4.15E+15,1,burnt garlic tonkotsu ramen
7791,03-25-2017,2.57E+15,1,burnt garlic tonkotsu ramen
7792,03-25-2017,2.57E+15,1,burnt garlic tonkotsu ramen
7793,03-25-2017,9.50E+15,1,burnt garlic tonkotsu ramen
7794,03-25-2017,9.50E+15,1,burnt garlic tonkotsu ramen
7797,03-25-2017,4.21E+15,2,burnt garlic tonkotsu ramen
7798,03-25-2017,4.21E+15,2,burnt garlic tonkotsu ramen
7805,03-26-2017,1.78E+14,1,burnt garlic tonkotsu ramen
7806,03-26-2017,1.78E+14,1,burnt garlic tonkotsu ramen
7855,03-26-2017,8.43E+14,1,burnt garlic tonkotsu ramen
7856,03-26-2017,8.43E+14,1,burnt garlic tonkotsu ramen
7895,03-26-2017,2.78E+15,3,burnt garlic tonkotsu ramen
7896,03-26-2017,2.78E+15,3,burnt garlic tonkotsu ramen
7931,03-26-2017,9.97E+15,1,burnt garlic tonkotsu ramen
7932,03-26-2017,9.97E+15,1,burnt garlic tonkotsu ramen
7935,03-26-2017,6.88E+15,1,burnt garlic tonkotsu ramen
7936,03-26-2017,6.88E+15,1,burnt garlic tonkotsu ramen
7945,03-27-2017,4.26E+15,1,burnt garlic tonkotsu ramen
7946,03-27-2017,4.26E+15,1,burnt garlic tonkotsu ramen
7951,03-27-2017,5.10E+15,1,burnt garlic tonkotsu ramen
7952,03-27-2017,5.10E+15,1,burnt garlic tonkotsu ramen
7967,03-27-2017,1.52E+15,1,burnt garlic tonkotsu ramen
7968,03-27-2017,1.52E+15,1,burnt garlic tonkotsu ramen
8007,03-27-2017,5.71E+15,1,burnt garlic tonkotsu ramen
8008,03-27-2017,5.71E+15,1,burnt garlic tonkotsu ramen
8023,03-27-2017,3.08E+15,1,burnt garlic tonkotsu ramen
8024,03-27-2017,3.08E+15,1,burnt garlic tonkotsu ramen
8025,03-27-2017,9.20E+14,2,burnt garlic tonkotsu ramen
8026,03-27-2017,9.20E+14,2,burnt garlic tonkotsu ramen
8031,03-27-2017,9.84E+15,4,burnt garlic tonkotsu ramen
8032,03-27-2017,9.84E+15,4,burnt garlic tonkotsu ramen
8053,03-28-2017,3.29E+14,1,burnt garlic tonkotsu ramen
8054,03-28-2017,3.29E+14,1,burnt garlic tonkotsu ramen
8125,03-28-2017,9.44E+15,4,burnt garlic tonkotsu ramen
8126,03-28-2017,9.44E+15,4,burnt garlic tonkotsu ramen
8135,03-28-2017,9.39E+15,1,burnt garlic tonkotsu ramen
8136,03-28-2017,9.39E+15,1,burnt garlic tonkotsu ramen
8149,03-28-2017,4.41E+15,1,burnt garlic tonkotsu ramen
8150,03-28-2017,4.41E+15,1,burnt garlic tonkotsu ramen
8173,03-29-2017,6.43E+15,1,burnt garlic tonkotsu ramen
8174,03-29-2017,6.43E+15,1,burnt garlic tonkotsu ramen
8185,03-29-2017,6.45E+15,1,burnt garlic tonkotsu ramen
8186,03-29-2017,6.45E+15,1,burnt garlic tonkotsu ramen
8189,03-29-2017,1.96E+15,1,burnt garlic tonkotsu ramen
8190,03-29-2017,1.96E+15,1,burnt garlic tonkotsu ramen
8191,03-29-2017,2.44E+14,1,burnt garlic tonkotsu ramen
8192,03-29-2017,2.44E+14,1,burnt garlic tonkotsu ramen
8203,03-29-2017,4.33E+15,1,burnt garlic tonkotsu ramen
8204,03-29-2017,4.33E+15,1,burnt garlic tonkotsu ramen
8213,03-29-2017,9.85E+15,1,burnt garlic tonkotsu ramen
8214,03-29-2017,9.85E+15,1,burnt garlic tonkotsu ramen
8225,03-29-2017,8.79E+15,1,burnt garlic tonkotsu ramen
8226,03-29-2017,8.79E+15,1,burnt garlic tonkotsu ramen
8273,03-29-2017,8.73E+15,1,burnt garlic tonkotsu ramen
8274,03-29-2017,8.73E+15,1,burnt garlic tonkotsu ramen
8277,03-29-2017,4.60E+15,1,burnt garlic tonkotsu ramen
8278,03-29-2017,4.60E+15,1,burnt garlic tonkotsu ramen
8287,03-29-2017,3.84E+15,1,burnt garlic tonkotsu ramen
8288,03-29-2017,3.84E+15,1,burnt garlic tonkotsu ramen
8297,03-29-2017,8.72E+15,1,burnt garlic tonkotsu ramen
8298,03-29-2017,8.72E+15,1,burnt garlic tonkotsu ramen
8325,03-30-2017,4.67E+15,1,burnt garlic tonkotsu ramen
8326,03-30-2017,4.67E+15,1,burnt garlic tonkotsu ramen
8327,03-30-2017,3.34E+14,1,burnt garlic tonkotsu ramen
8328,03-30-2017,3.34E+14,1,burnt garlic tonkotsu ramen
8341,03-30-2017,1.41E+15,2,burnt garlic tonkotsu ramen
8342,03-30-2017,1.41E+15,2,burnt garlic tonkotsu ramen
8347,03-30-2017,8.34E+15,1,burnt garlic tonkotsu ramen
8348,03-30-2017,8.34E+15,1,burnt garlic tonkotsu ramen
8395,03-31-2017,5.84E+15,2,burnt garlic tonkotsu ramen
8396,03-31-2017,5.84E+15,2,burnt garlic tonkotsu ramen
8399,04-01-17,6.68E+15,2,burnt garlic tonkotsu ramen
8400,04-01-17,6.68E+15,2,burnt garlic tonkotsu ramen
8405,04-01-17,7.18E+15,2,burnt garlic tonkotsu ramen
8406,04-01-17,7.18E+15,2,burnt garlic tonkotsu ramen
8409,04-01-17,1.50E+15,3,burnt garlic tonkotsu ramen
8410,04-01-17,1.50E+15,3,burnt garlic tonkotsu ramen
8413,04-01-17,1.39E+15,1,burnt garlic tonkotsu ramen
8414,04-01-17,1.39E+15,1,burnt garlic tonkotsu ramen
8423,04-01-17,4.47E+12,1,burnt garlic tonkotsu ramen
8424,04-01-17,4.47E+12,1,burnt garlic tonkotsu ramen
8451,04-01-17,2.40E+15,1,burnt garlic tonkotsu ramen
8452,04-01-17,2.40E+15,1,burnt garlic tonkotsu ramen
8463,04-01-17,8.97E+15,1,burnt garlic tonkotsu ramen
8464,04-01-17,8.97E+15,1,burnt garlic tonkotsu ramen
8477,04-02-17,6.02E+15,1,burnt garlic tonkotsu ramen
8478,04-02-17,6.02E+15,1,burnt garlic tonkotsu ramen
8503,04-03-17,2.02E+15,1,burnt garlic tonkotsu ramen
8504,04-03-17,2.02E+15,1,burnt garlic tonkotsu ramen
8511,04-03-17,4.65E+15,1,burnt garlic tonkotsu ramen
8512,04-03-17,4.65E+15,1,burnt garlic tonkotsu ramen
8521,04-03-17,8.35E+15,1,burnt garlic tonkotsu ramen
8522,04-03-17,8.35E+15,1,burnt garlic tonkotsu ramen
8563,04-03-17,9.93E+15,1,burnt garlic tonkotsu ramen
8564,04-03-17,9.93E+15,1,burnt garlic tonkotsu ramen
8577,04-03-17,9.49E+15,1,burnt garlic tonkotsu ramen
8578,04-03-17,9.49E+15,1,burnt garlic tonkotsu ramen
8625,04-03-17,6.26E+15,1,burnt garlic tonkotsu ramen
8626,04-03-17,6.26E+15,1,burnt garlic tonkotsu ramen
8643,04-03-17,3.79E+15,1,burnt garlic tonkotsu ramen
8644,04-03-17,3.79E+15,1,burnt garlic tonkotsu ramen
